,destination,passanger,gender,weather,maritalStatus,occupation,coupon,distance,has_children,direction_same,income,education,Age,time,expiration,temperature,Bar,CoffeeHouse,CarryAway,RestaurantLessThan20,Restaurant20To50,Y
11476,1,1,0,2,1,1,0,0,0,0,7,2,3,4,1,2,2,2,3,3,2,1
11477,1,1,0,2,1,1,0,0,0,0,7,2,3,4,0,1,2,2,3,3,2,1
11478,1,1,0,2,1,1,1,2,0,0,7,2,3,1,0,0,2,2,3,3,2,0
11479,1,1,0,1,1,1,4,2,0,0,7,2,3,2,1,0,2,2,3,3,2,1
11480,1,0,0,0,1,1,0,0,0,0,7,2,3,1,1,1,2,2,3,3,2,0
11481,1,0,0,2,1,1,4,2,0,0,7,2,3,1,0,2,2,2,3,3,2,0
11482,1,3,0,2,1,1,3,2,0,0,7,2,3,1,1,0,2,2,3,3,2,1
11483,1,3,0,0,1,1,0,0,0,0,7,2,3,3,0,1,2,2,3,3,2,1
11484,1,3,0,1,1,1,4,2,0,0,7,2,3,1,1,0,2,2,3,3,2,0
11485,0,0,0,2,1,1,1,0,0,1,7,2,3,3,0,2,2,2,3,3,2,1
11486,0,0,0,2,1,1,1,2,0,0,7,2,3,3,1,0,2,2,3,3,2,0
11487,0,0,0,0,1,1,2,2,0,1,7,2,3,4,0,1,2,2,3,3,2,0
11488,0,0,0,1,1,1,2,0,0,0,7,2,3,4,0,0,2,2,3,3,2,0
11489,0,0,0,2,1,1,3,2,0,1,7,2,3,3,1,2,2,2,3,3,2,1
11490,0,3,0,2,1,1,4,1,0,0,7,2,3,3,1,0,2,2,3,3,2,1
11491,0,3,0,2,1,1,4,0,0,1,7,2,3,4,0,0,2,2,3,3,2,0
11492,0,3,0,0,1,1,1,2,0,1,7,2,3,3,1,1,2,2,3,3,2,1
11493,2,0,0,0,1,1,1,2,0,0,7,2,3,0,1,1,2,2,3,3,2,1
11494,2,0,0,1,1,1,2,2,0,1,7,2,3,0,1,0,2,2,3,3,2,1
11495,2,0,0,1,1,1,0,1,0,0,7,2,3,0,1,0,2,2,3,3,2,0
11496,2,0,0,2,1,1,3,2,0,1,7,2,3,0,0,2,2,2,3,3,2,0
11497,1,1,0,2,2,22,4,2,0,0,1,4,0,3,0,2,4,2,1,3,4,1
11498,1,1,0,2,2,22,0,0,0,0,1,4,0,4,1,2,4,2,1,3,4,1
11499,1,1,0,2,2,22,0,0,0,0,1,4,0,4,0,1,4,2,1,3,4,1
11500,1,1,0,2,2,22,1,2,0,0,1,4,0,1,0,0,4,2,1,3,4,1
11501,1,1,0,1,2,22,4,2,0,0,1,4,0,2,1,0,4,2,1,3,4,0
11502,1,0,0,0,2,22,0,0,0,0,1,4,0,1,1,1,4,2,1,3,4,0
11503,1,0,0,0,2,22,1,2,0,0,1,4,0,2,0,1,4,2,1,3,4,1
11504,1,0,0,2,2,22,4,2,0,0,1,4,0,1,0,2,4,2,1,3,4,1
11505,1,0,0,1,2,22,4,0,0,0,1,4,0,1,1,0,4,2,1,3,4,1
11506,0,0,0,2,2,22,1,0,0,1,1,4,0,3,0,2,4,2,1,3,4,1
11507,0,0,0,2,2,22,1,2,0,0,1,4,0,3,1,0,4,2,1,3,4,1
11508,0,0,0,0,2,22,2,2,0,1,1,4,0,4,0,1,4,2,1,3,4,1
11509,0,0,0,1,2,22,2,0,0,0,1,4,0,4,0,0,4,2,1,3,4,0
11510,0,0,0,1,2,22,1,1,0,0,1,4,0,4,1,0,4,2,1,3,4,0
11511,0,0,0,2,2,22,3,2,0,1,1,4,0,3,1,2,4,2,1,3,4,1
11512,0,0,0,2,2,22,3,2,0,0,1,4,0,4,1,2,4,2,1,3,4,0
11513,2,0,0,0,2,22,4,2,0,1,1,4,0,0,0,1,4,2,1,3,4,1
11514,2,0,0,0,2,22,1,2,0,0,1,4,0,0,1,1,4,2,1,3,4,0
11515,2,0,0,1,2,22,2,2,0,1,1,4,0,0,1,0,4,2,1,3,4,1
11516,2,0,0,1,2,22,4,0,0,0,1,4,0,0,1,0,4,2,1,3,4,1
11517,2,0,0,1,2,22,0,1,0,0,1,4,0,0,1,0,4,2,1,3,4,0
11518,2,0,0,2,2,22,3,2,0,1,1,4,0,0,0,2,4,2,1,3,4,1
11519,1,1,1,2,2,22,4,2,0,0,0,2,0,3,0,2,0,4,4,4,1,1
11520,1,1,1,2,2,22,0,0,0,0,0,2,0,4,1,2,0,4,4,4,1,1
11521,1,1,1,2,2,22,0,0,0,0,0,2,0,4,0,1,0,4,4,4,1,1
11522,1,1,1,2,2,22,1,2,0,0,0,2,0,1,0,0,0,4,4,4,1,1
11523,1,1,1,1,2,22,4,2,0,0,0,2,0,2,1,0,0,4,4,4,1,1
11524,1,0,1,0,2,22,0,0,0,0,0,2,0,1,1,1,0,4,4,4,1,0
11525,1,0,1,0,2,22,1,2,0,0,0,2,0,2,0,1,0,4,4,4,1,1
11526,1,0,1,2,2,22,4,2,0,0,0,2,0,1,0,2,0,4,4,4,1,1
11527,1,0,1,1,2,22,4,0,0,0,0,2,0,1,1,0,0,4,4,4,1,1
11528,0,0,1,2,2,22,1,0,0,1,0,2,0,3,0,2,0,4,4,4,1,0
11529,0,0,1,2,2,22,1,2,0,0,0,2,0,3,1,0,0,4,4,4,1,1
11530,0,0,1,0,2,22,2,2,0,1,0,2,0,4,0,1,0,4,4,4,1,0
11531,0,0,1,1,2,22,2,0,0,0,0,2,0,4,0,0,0,4,4,4,1,1
11532,0,0,1,1,2,22,1,1,0,0,0,2,0,4,1,0,0,4,4,4,1,1
11533,0,0,1,2,2,22,3,2,0,1,0,2,0,3,1,2,0,4,4,4,1,1
11534,0,0,1,2,2,22,3,2,0,0,0,2,0,4,1,2,0,4,4,4,1,1
11535,2,0,1,0,2,22,4,2,0,1,0,2,0,0,0,1,0,4,4,4,1,0
11536,2,0,1,0,2,22,1,2,0,0,0,2,0,0,1,1,0,4,4,4,1,0
11537,2,0,1,1,2,22,2,2,0,1,0,2,0,0,1,0,0,4,4,4,1,1
11538,2,0,1,1,2,22,4,0,0,0,0,2,0,0,1,0,0,4,4,4,1,0
11539,2,0,1,1,2,22,0,1,0,0,0,2,0,0,1,0,0,4,4,4,1,1
11540,2,0,1,2,2,22,3,2,0,1,0,2,0,0,0,2,0,4,4,4,1,1
11541,1,2,1,2,1,20,3,2,1,0,4,1,4,4,0,0,0,2,3,4,4,0
11542,1,2,1,1,1,20,0,2,1,0,4,1,4,3,1,0,0,2,3,4,4,0
11543,1,2,1,2,1,20,4,0,1,0,4,1,4,3,0,1,0,2,3,4,4,1
11544,0,2,1,2,1,20,3,0,1,1,4,1,4,4,1,1,0,2,3,4,4,1
11545,0,2,1,2,1,20,3,0,1,0,4,1,4,4,0,1,0,2,3,4,4,0
11546,0,3,1,2,1,20,0,1,1,0,4,1,4,4,0,0,0,2,3,4,4,0
11547,1,2,1,2,1,10,3,2,1,0,4,5,2,4,0,0,2,4,3,2,1,0
11548,1,2,1,1,1,10,0,2,1,0,4,5,2,3,1,0,2,4,3,2,1,0
11549,1,1,1,2,1,10,4,2,1,0,4,5,2,3,0,2,2,4,3,2,1,1
11550,1,1,1,2,1,10,0,0,1,0,4,5,2,4,1,2,2,4,3,2,1,1
11551,1,1,1,2,1,10,0,0,1,0,4,5,2,4,0,1,2,4,3,2,1,1
11552,1,1,1,2,1,10,1,2,1,0,4,5,2,1,0,0,2,4,3,2,1,1
11553,1,1,1,1,1,10,4,2,1,0,4,5,2,2,1,0,2,4,3,2,1,1
11554,1,0,1,0,1,10,0,0,1,0,4,5,2,1,1,1,2,4,3,2,1,1
11555,1,0,1,2,1,10,4,2,1,0,4,5,2,1,0,2,2,4,3,2,1,1
11556,1,2,1,2,1,10,4,0,1,0,4,5,2,3,0,1,2,4,3,2,1,1
11557,0,2,1,2,1,10,3,0,1,1,4,5,2,4,1,1,2,4,3,2,1,0
11558,0,2,1,2,1,10,3,0,1,0,4,5,2,4,0,1,2,4,3,2,1,0
11559,0,3,1,2,1,10,0,1,1,0,4,5,2,4,0,0,2,4,3,2,1,1
11560,0,0,1,2,1,10,1,0,1,1,4,5,2,3,0,2,2,4,3,2,1,1
11561,0,0,1,2,1,10,1,2,1,0,4,5,2,3,1,0,2,4,3,2,1,1
11562,0,0,1,0,1,10,2,2,1,1,4,5,2,4,0,1,2,4,3,2,1,0
11563,0,0,1,1,1,10,2,0,1,0,4,5,2,4,0,0,2,4,3,2,1,0
11564,0,0,1,2,1,10,3,2,1,1,4,5,2,3,1,2,2,4,3,2,1,0
11565,2,0,1,0,1,10,1,2,1,0,4,5,2,0,1,1,2,4,3,2,1,1
11566,2,0,1,1,1,10,2,2,1,1,4,5,2,0,1,0,2,4,3,2,1,1
11567,2,0,1,1,1,10,0,1,1,0,4,5,2,0,1,0,2,4,3,2,1,0
11568,2,0,1,2,1,10,3,2,1,1,4,5,2,0,0,2,2,4,3,2,1,0
11569,1,1,1,2,3,6,4,2,0,0,2,2,2,3,0,2,0,3,3,1,1,1
11570,1,1,1,2,3,6,0,0,0,0,2,2,2,4,1,2,0,3,3,1,1,1
11571,1,1,1,2,3,6,0,0,0,0,2,2,2,4,0,1,0,3,3,1,1,1
11572,1,1,1,2,3,6,1,2,0,0,2,2,2,1,0,0,0,3,3,1,1,1
11573,1,1,1,1,3,6,4,2,0,0,2,2,2,2,1,0,0,3,3,1,1,1
11574,1,0,1,0,3,6,0,0,0,0,2,2,2,1,1,1,0,3,3,1,1,1
11575,1,0,1,2,3,6,4,2,0,0,2,2,2,1,0,2,0,3,3,1,1,1
11576,1,3,1,2,3,6,3,2,0,0,2,2,2,1,1,0,0,3,3,1,1,1
11577,1,3,1,0,3,6,0,0,0,0,2,2,2,3,0,1,0,3,3,1,1,1
11578,1,3,1,1,3,6,4,2,0,0,2,2,2,1,1,0,0,3,3,1,1,1
11579,0,0,1,2,3,6,1,0,0,1,2,2,2,3,0,2,0,3,3,1,1,1
11580,0,0,1,2,3,6,1,2,0,0,2,2,2,3,1,0,0,3,3,1,1,1
11581,0,0,1,0,3,6,2,2,0,1,2,2,2,4,0,1,0,3,3,1,1,1
11582,0,0,1,1,3,6,2,0,0,0,2,2,2,4,0,0,0,3,3,1,1,1
11583,0,0,1,2,3,6,3,2,0,1,2,2,2,3,1,2,0,3,3,1,1,1
11584,0,3,1,2,3,6,4,1,0,0,2,2,2,3,1,0,0,3,3,1,1,1
11585,0,3,1,2,3,6,4,0,0,1,2,2,2,4,0,0,0,3,3,1,1,1
11586,0,3,1,0,3,6,1,2,0,1,2,2,2,3,1,1,0,3,3,1,1,1
11587,2,0,1,0,3,6,1,2,0,0,2,2,2,0,1,1,0,3,3,1,1,1
11588,2,0,1,1,3,6,2,2,0,1,2,2,2,0,1,0,0,3,3,1,1,1
11589,2,0,1,1,3,6,0,1,0,0,2,2,2,0,1,0,0,3,3,1,1,1
11590,2,0,1,2,3,6,3,2,0,1,2,2,2,0,0,2,0,3,3,1,1,1
11591,1,1,0,2,2,22,4,2,0,0,2,4,1,3,0,2,0,0,1,0,0,0
11592,1,1,0,2,2,22,0,0,0,0,2,4,1,4,1,2,0,0,1,0,0,1
11593,1,1,0,2,2,22,0,0,0,0,2,4,1,4,0,1,0,0,1,0,0,1
11594,1,1,0,2,2,22,1,2,0,0,2,4,1,1,0,0,0,0,1,0,0,1
11595,1,1,0,1,2,22,4,2,0,0,2,4,1,2,1,0,0,0,1,0,0,1
11596,1,0,0,0,2,22,0,0,0,0,2,4,1,1,1,1,0,0,1,0,0,1
11597,1,0,0,0,2,22,1,2,0,0,2,4,1,2,0,1,0,0,1,0,0,1
11598,1,0,0,2,2,22,4,2,0,0,2,4,1,1,0,2,0,0,1,0,0,1
11599,1,0,0,1,2,22,4,0,0,0,2,4,1,1,1,0,0,0,1,0,0,1
11600,0,0,0,2,2,22,1,0,0,1,2,4,1,3,0,2,0,0,1,0,0,1
11601,0,0,0,2,2,22,1,2,0,0,2,4,1,3,1,0,0,0,1,0,0,1
11602,0,0,0,0,2,22,2,2,0,1,2,4,1,4,0,1,0,0,1,0,0,0
11603,0,0,0,1,2,22,2,0,0,0,2,4,1,4,0,0,0,0,1,0,0,0
11604,0,0,0,1,2,22,1,1,0,0,2,4,1,4,1,0,0,0,1,0,0,0
11605,0,0,0,2,2,22,3,2,0,1,2,4,1,3,1,2,0,0,1,0,0,1
11606,0,0,0,2,2,22,3,2,0,0,2,4,1,4,1,2,0,0,1,0,0,1
11607,2,0,0,0,2,22,4,2,0,1,2,4,1,0,0,1,0,0,1,0,0,0
11608,2,0,0,0,2,22,1,2,0,0,2,4,1,0,1,1,0,0,1,0,0,1
11609,2,0,0,1,2,22,2,2,0,1,2,4,1,0,1,0,0,0,1,0,0,1
11610,2,0,0,1,2,22,4,0,0,0,2,4,1,0,1,0,0,0,1,0,0,0
11611,2,0,0,1,2,22,0,1,0,0,2,4,1,0,1,0,0,0,1,0,0,0
11612,2,0,0,2,2,22,3,2,0,1,2,4,1,0,0,2,0,0,1,0,0,0
11613,1,2,1,2,1,3,3,2,1,0,8,2,3,4,0,0,1,1,2,2,1,0
11614,1,2,1,1,1,3,0,2,1,0,8,2,3,3,1,0,1,1,2,2,1,1
11615,1,1,1,2,1,3,4,2,1,0,8,2,3,3,0,2,1,1,2,2,1,1
11616,1,1,1,2,1,3,0,0,1,0,8,2,3,4,1,2,1,1,2,2,1,1
11617,1,1,1,2,1,3,0,0,1,0,8,2,3,4,0,1,1,1,2,2,1,1
11618,1,1,1,2,1,3,1,2,1,0,8,2,3,1,0,0,1,1,2,2,1,1
11619,1,1,1,1,1,3,4,2,1,0,8,2,3,2,1,0,1,1,2,2,1,1
11620,1,0,1,0,1,3,0,0,1,0,8,2,3,1,1,1,1,1,2,2,1,1
11621,1,0,1,2,1,3,4,2,1,0,8,2,3,1,0,2,1,1,2,2,1,1
11622,1,2,1,2,1,3,4,0,1,0,8,2,3,3,0,1,1,1,2,2,1,1
11623,0,2,1,2,1,3,3,0,1,1,8,2,3,4,1,1,1,1,2,2,1,0
11624,0,2,1,2,1,3,3,0,1,0,8,2,3,4,0,1,1,1,2,2,1,0
11625,0,3,1,2,1,3,0,1,1,0,8,2,3,4,0,0,1,1,2,2,1,1
11626,0,0,1,2,1,3,1,0,1,1,8,2,3,3,0,2,1,1,2,2,1,1
11627,0,0,1,2,1,3,1,2,1,0,8,2,3,3,1,0,1,1,2,2,1,1
11628,0,0,1,0,1,3,2,2,1,1,8,2,3,4,0,1,1,1,2,2,1,0
11629,0,0,1,1,1,3,2,0,1,0,8,2,3,4,0,0,1,1,2,2,1,0
11630,0,0,1,2,1,3,3,2,1,1,8,2,3,3,1,2,1,1,2,2,1,0
11631,2,0,1,0,1,3,1,2,1,0,8,2,3,0,1,1,1,1,2,2,1,1
11632,2,0,1,1,1,3,2,2,1,1,8,2,3,0,1,0,1,1,2,2,1,0
11633,2,0,1,1,1,3,0,1,1,0,8,2,3,0,1,0,1,1,2,2,1,1
11634,2,0,1,2,1,3,3,2,1,1,8,2,3,0,0,2,1,1,2,2,1,0
11635,1,1,1,2,2,22,4,2,0,0,0,2,1,3,0,2,1,1,1,2,2,0
11636,1,1,1,2,2,22,0,0,0,0,0,2,1,4,1,2,1,1,1,2,2,1
11637,1,1,1,2,2,22,0,0,0,0,0,2,1,4,0,1,1,1,1,2,2,1
11638,1,1,1,2,2,22,1,2,0,0,0,2,1,1,0,0,1,1,1,2,2,0
11639,1,1,1,1,2,22,4,2,0,0,0,2,1,2,1,0,1,1,1,2,2,1
11640,1,0,1,0,2,22,0,0,0,0,0,2,1,1,1,1,1,1,1,2,2,1
11641,1,0,1,0,2,22,1,2,0,0,0,2,1,2,0,1,1,1,1,2,2,1
11642,1,0,1,2,2,22,4,2,0,0,0,2,1,1,0,2,1,1,1,2,2,0
11643,1,0,1,1,2,22,4,0,0,0,0,2,1,1,1,0,1,1,1,2,2,1
11644,0,0,1,2,2,22,1,0,0,1,0,2,1,3,0,2,1,1,1,2,2,0
11645,0,0,1,0,2,22,2,2,0,1,0,2,1,4,0,1,1,1,1,2,2,1
11646,0,0,1,1,2,22,2,0,0,0,0,2,1,4,0,0,1,1,1,2,2,0
11647,0,0,1,1,2,22,1,1,0,0,0,2,1,4,1,0,1,1,1,2,2,0
11648,0,0,1,2,2,22,3,2,0,1,0,2,1,3,1,2,1,1,1,2,2,1
11649,0,0,1,2,2,22,3,2,0,0,0,2,1,4,1,2,1,1,1,2,2,0
11650,2,0,1,0,2,22,4,2,0,1,0,2,1,0,0,1,1,1,1,2,2,1
11651,2,0,1,0,2,22,1,2,0,0,0,2,1,0,1,1,1,1,1,2,2,1
11652,2,0,1,1,2,22,2,2,0,1,0,2,1,0,1,0,1,1,1,2,2,1
11653,2,0,1,1,2,22,4,0,0,0,0,2,1,0,1,0,1,1,1,2,2,0
11654,2,0,1,1,2,22,0,1,0,0,0,2,1,0,1,0,1,1,1,2,2,1
11655,2,0,1,2,2,22,3,2,0,1,0,2,1,0,0,2,1,1,1,2,2,0
11656,1,2,0,2,1,15,3,2,1,0,6,5,3,4,0,0,1,2,3,2,0,1
11657,1,2,0,1,1,15,0,2,1,0,6,5,3,3,1,0,1,2,3,2,0,1
11658,1,1,0,2,1,15,4,2,1,0,6,5,3,3,0,2,1,2,3,2,0,1
11659,1,1,0,2,1,15,0,0,1,0,6,5,3,4,1,2,1,2,3,2,0,1
11660,1,1,0,2,1,15,0,0,1,0,6,5,3,4,0,1,1,2,3,2,0,1
11661,1,1,0,2,1,15,1,2,1,0,6,5,3,1,0,0,1,2,3,2,0,0
11662,1,1,0,1,1,15,4,2,1,0,6,5,3,2,1,0,1,2,3,2,0,1
11663,1,0,0,0,1,15,0,0,1,0,6,5,3,1,1,1,1,2,3,2,0,1
11664,1,0,0,0,1,15,1,2,1,0,6,5,3,2,0,1,1,2,3,2,0,1
11665,1,0,0,2,1,15,4,2,1,0,6,5,3,1,0,2,1,2,3,2,0,1
11666,1,0,0,1,1,15,4,0,1,0,6,5,3,1,1,0,1,2,3,2,0,1
11667,1,3,0,2,1,15,3,2,1,0,6,5,3,1,1,0,1,2,3,2,0,1
11668,1,3,0,0,1,15,0,0,1,0,6,5,3,3,0,1,1,2,3,2,0,1
11669,1,3,0,1,1,15,4,2,1,0,6,5,3,1,1,0,1,2,3,2,0,1
11670,1,2,0,2,1,15,4,0,1,0,6,5,3,3,0,1,1,2,3,2,0,1
11671,0,2,0,2,1,15,3,0,1,1,6,5,3,4,1,1,1,2,3,2,0,1
11672,0,2,0,2,1,15,3,0,1,0,6,5,3,4,0,1,1,2,3,2,0,1
11673,0,3,0,2,1,15,0,1,1,0,6,5,3,4,0,0,1,2,3,2,0,0
11674,0,0,0,2,1,15,1,0,1,1,6,5,3,3,0,2,1,2,3,2,0,1
11675,0,0,0,2,1,15,1,2,1,0,6,5,3,3,1,0,1,2,3,2,0,0
11676,0,0,0,0,1,15,2,2,1,1,6,5,3,4,0,1,1,2,3,2,0,1
11677,0,0,0,1,1,15,2,0,1,0,6,5,3,4,0,0,1,2,3,2,0,1
11678,0,0,0,1,1,15,1,1,1,0,6,5,3,4,1,0,1,2,3,2,0,1
11679,0,0,0,2,1,15,3,2,1,1,6,5,3,3,1,2,1,2,3,2,0,1
11680,0,0,0,2,1,15,3,2,1,0,6,5,3,4,1,2,1,2,3,2,0,0
11681,0,3,0,2,1,15,4,1,1,0,6,5,3,3,1,0,1,2,3,2,0,1
11682,0,3,0,2,1,15,4,0,1,1,6,5,3,4,0,0,1,2,3,2,0,1
11683,0,3,0,0,1,15,1,2,1,1,6,5,3,3,1,1,1,2,3,2,0,1
11684,2,0,0,0,1,15,4,2,1,1,6,5,3,0,0,1,1,2,3,2,0,1
11685,2,0,0,0,1,15,1,2,1,0,6,5,3,0,1,1,1,2,3,2,0,1
11686,2,0,0,1,1,15,2,2,1,1,6,5,3,0,1,0,1,2,3,2,0,1
11687,2,0,0,1,1,15,4,0,1,0,6,5,3,0,1,0,1,2,3,2,0,1
11688,2,0,0,1,1,15,0,1,1,0,6,5,3,0,1,0,1,2,3,2,0,0
11689,2,0,0,2,1,15,3,2,1,1,6,5,3,0,0,2,1,2,3,2,0,1
11690,1,2,0,2,1,21,3,2,1,0,3,1,4,4,0,0,0,4,3,2,1,0
11691,1,2,0,1,1,21,0,2,1,0,3,1,4,3,1,0,0,4,3,2,1,0
11692,1,1,0,2,1,21,4,2,1,0,3,1,4,3,0,2,0,4,3,2,1,1
11693,1,1,0,2,1,21,0,0,1,0,3,1,4,4,1,2,0,4,3,2,1,0
11694,1,1,0,2,1,21,0,0,1,0,3,1,4,4,0,1,0,4,3,2,1,0
11695,1,1,0,2,1,21,1,2,1,0,3,1,4,1,0,0,0,4,3,2,1,0
11696,1,1,0,1,1,21,4,2,1,0,3,1,4,2,1,0,0,4,3,2,1,1
11697,1,0,0,0,1,21,0,0,1,0,3,1,4,1,1,1,0,4,3,2,1,0
11698,1,0,0,2,1,21,4,2,1,0,3,1,4,1,0,2,0,4,3,2,1,1
11699,1,2,0,2,1,21,4,0,1,0,3,1,4,3,0,1,0,4,3,2,1,1
11700,0,2,0,2,1,21,3,0,1,1,3,1,4,4,1,1,0,4,3,2,1,0
11701,0,2,0,2,1,21,3,0,1,0,3,1,4,4,0,1,0,4,3,2,1,0
11702,0,3,0,2,1,21,0,1,1,0,3,1,4,4,0,0,0,4,3,2,1,0
11703,0,0,0,2,1,21,1,0,1,1,3,1,4,3,0,2,0,4,3,2,1,1
11704,0,0,0,2,1,21,1,2,1,0,3,1,4,3,1,0,0,4,3,2,1,1
11705,0,0,0,0,1,21,2,2,1,1,3,1,4,4,0,1,0,4,3,2,1,0
11706,0,0,0,1,1,21,2,0,1,0,3,1,4,4,0,0,0,4,3,2,1,0
11707,0,0,0,1,1,21,1,1,1,0,3,1,4,4,1,0,0,4,3,2,1,1
11708,0,0,0,2,1,21,3,2,1,1,3,1,4,3,1,2,0,4,3,2,1,0
11709,2,0,0,0,1,21,1,2,1,0,3,1,4,0,1,1,0,4,3,2,1,1
11710,2,0,0,1,1,21,2,2,1,1,3,1,4,0,1,0,0,4,3,2,1,1
11711,2,0,0,1,1,21,0,1,1,0,3,1,4,0,1,0,0,4,3,2,1,0
11712,2,0,0,2,1,21,3,2,1,1,3,1,4,0,0,2,0,4,3,2,1,0
11713,1,1,0,2,2,1,4,2,0,0,6,4,1,3,0,2,4,1,4,3,0,1
11714,1,1,0,2,2,1,0,0,0,0,6,4,1,4,1,2,4,1,4,3,0,1
11715,1,1,0,2,2,1,0,0,0,0,6,4,1,4,0,1,4,1,4,3,0,1
11716,1,1,0,2,2,1,1,2,0,0,6,4,1,1,0,0,4,1,4,3,0,1
11717,1,1,0,1,2,1,4,2,0,0,6,4,1,2,1,0,4,1,4,3,0,1
11718,1,0,0,0,2,1,0,0,0,0,6,4,1,1,1,1,4,1,4,3,0,1
11719,1,0,0,0,2,1,1,2,0,0,6,4,1,2,0,1,4,1,4,3,0,0
11720,1,0,0,2,2,1,4,2,0,0,6,4,1,1,0,2,4,1,4,3,0,1
11721,1,0,0,1,2,1,4,0,0,0,6,4,1,1,1,0,4,1,4,3,0,1
11722,0,0,0,2,2,1,1,0,0,1,6,4,1,3,0,2,4,1,4,3,0,0
11723,0,0,0,2,2,1,1,2,0,0,6,4,1,3,1,0,4,1,4,3,0,1
11724,0,0,0,0,2,1,2,2,0,1,6,4,1,4,0,1,4,1,4,3,0,0
11725,0,0,0,1,2,1,2,0,0,0,6,4,1,4,0,0,4,1,4,3,0,0
11726,0,0,0,1,2,1,1,1,0,0,6,4,1,4,1,0,4,1,4,3,0,1
11727,0,0,0,2,2,1,3,2,0,1,6,4,1,3,1,2,4,1,4,3,0,1
11728,0,0,0,2,2,1,3,2,0,0,6,4,1,4,1,2,4,1,4,3,0,0
11729,2,0,0,0,2,1,4,2,0,1,6,4,1,0,0,1,4,1,4,3,0,0
11730,2,0,0,0,2,1,1,2,0,0,6,4,1,0,1,1,4,1,4,3,0,1
11731,2,0,0,1,2,1,2,2,0,1,6,4,1,0,1,0,4,1,4,3,0,0
11732,2,0,0,1,2,1,4,0,0,0,6,4,1,0,1,0,4,1,4,3,0,1
11733,2,0,0,1,2,1,0,1,0,0,6,4,1,0,1,0,4,1,4,3,0,1
11734,2,0,0,2,2,1,3,2,0,1,6,4,1,0,0,2,4,1,4,3,0,0
11735,1,1,0,2,3,24,4,2,0,0,7,2,1,3,0,2,2,4,3,3,1,1
11736,1,1,0,2,3,24,0,0,0,0,7,2,1,4,1,2,2,4,3,3,1,1
11737,1,1,0,2,3,24,0,0,0,0,7,2,1,4,0,1,2,4,3,3,1,1
11738,1,1,0,2,3,24,1,2,0,0,7,2,1,1,0,0,2,4,3,3,1,1
11739,1,1,0,1,3,24,4,2,0,0,7,2,1,2,1,0,2,4,3,3,1,1
11740,1,0,0,0,3,24,0,0,0,0,7,2,1,1,1,1,2,4,3,3,1,0
11741,1,0,0,2,3,24,4,2,0,0,7,2,1,1,0,2,2,4,3,3,1,1
11742,1,3,0,2,3,24,3,2,0,0,7,2,1,1,1,0,2,4,3,3,1,1
11743,1,3,0,0,3,24,0,0,0,0,7,2,1,3,0,1,2,4,3,3,1,1
11744,1,3,0,1,3,24,4,2,0,0,7,2,1,1,1,0,2,4,3,3,1,0
11745,0,0,0,2,3,24,1,0,0,1,7,2,1,3,0,2,2,4,3,3,1,1
11746,0,0,0,2,3,24,1,2,0,0,7,2,1,3,1,0,2,4,3,3,1,1
11747,0,0,0,0,3,24,2,2,0,1,7,2,1,4,0,1,2,4,3,3,1,0
11748,0,0,0,1,3,24,2,0,0,0,7,2,1,4,0,0,2,4,3,3,1,0
11749,0,0,0,2,3,24,3,2,0,1,7,2,1,3,1,2,2,4,3,3,1,1
11750,0,3,0,2,3,24,4,1,0,0,7,2,1,3,1,0,2,4,3,3,1,1
11751,0,3,0,2,3,24,4,0,0,1,7,2,1,4,0,0,2,4,3,3,1,1
11752,0,3,0,0,3,24,1,2,0,1,7,2,1,3,1,1,2,4,3,3,1,1
11753,2,0,0,0,3,24,1,2,0,0,7,2,1,0,1,1,2,4,3,3,1,1
11754,2,0,0,1,3,24,2,2,0,1,7,2,1,0,1,0,2,4,3,3,1,1
11755,2,0,0,1,3,24,0,1,0,0,7,2,1,0,1,0,2,4,3,3,1,0
11756,2,0,0,2,3,24,3,2,0,1,7,2,1,0,0,2,2,4,3,3,1,0
11757,1,1,0,2,2,16,4,2,0,0,1,4,1,3,0,2,1,1,1,1,1,1
11758,1,1,0,2,2,16,0,0,0,0,1,4,1,4,1,2,1,1,1,1,1,1
11759,1,1,0,2,2,16,0,0,0,0,1,4,1,4,0,1,1,1,1,1,1,1
11760,1,1,0,2,2,16,1,2,0,0,1,4,1,1,0,0,1,1,1,1,1,1
11761,1,1,0,1,2,16,4,2,0,0,1,4,1,2,1,0,1,1,1,1,1,1
11762,1,0,0,0,2,16,0,0,0,0,1,4,1,1,1,1,1,1,1,1,1,0
11763,1,0,0,0,2,16,1,2,0,0,1,4,1,2,0,1,1,1,1,1,1,1
11764,1,0,0,2,2,16,4,2,0,0,1,4,1,1,0,2,1,1,1,1,1,1
11765,1,0,0,1,2,16,4,0,0,0,1,4,1,1,1,0,1,1,1,1,1,1
11766,0,0,0,2,2,16,1,0,0,1,1,4,1,3,0,2,1,1,1,1,1,1
11767,0,0,0,2,2,16,1,2,0,0,1,4,1,3,1,0,1,1,1,1,1,0
11768,0,0,0,0,2,16,2,2,0,1,1,4,1,4,0,1,1,1,1,1,1,0
11769,0,0,0,1,2,16,2,0,0,0,1,4,1,4,0,0,1,1,1,1,1,0
11770,0,0,0,1,2,16,1,1,0,0,1,4,1,4,1,0,1,1,1,1,1,1
